lat,visible,version,tags,id,lon,changeset,timestamp,addr:city,addr:country,addr:full,addr:housenumber,addr:housename,addr:postcode,addr:place,addr:street,email,name,opening_hours,operator,phone,ref,url,website,amenity,atm,bank,bicycle_parking,bicycle_rental,bar,biergarten,building,building:levels,cafe,drinking_water,fast_food,fountain,fuel,internet_access,landuse,office,parking,police,post_office,restaurant,school,social_facility,source,start_date,taxi,wikipedia,agrarian,alcohol,bag,books,butcher,clothes,computer,craft,furniture,gas,hairdresser,kitchen,massage,medical_supply,motorcycle,organic,outdoor,pet,religion,second_hand,shoes,shop,swimming_pool,trade,wholesale,attraction,camp_site,guest_house,hostel,information,museum,tourism,viewpoint,zoo,osm_type,spa,fireplace,fishing,security,water
23.0098432,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981152500,72.5806028,0.0,1600366041,,,"202/203, 2 Nd Floor, Bagmar Plaza, Nr Jamalpur Cross Road, Jamalpur",,,380043,,,,Pearl Eye Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0310362,False,3,"{""addr:district"":""Dahod"",""addr:state"":""Gujarat""}",6981256117,72.6149404,0.0,1600366183,,,"Near Yadgar Chowk, S V Patel Road",,,389151,,,,Shushilaben Neonatal And Child Care Centre,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0844866,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981277613,72.5914161,0.0,1600366674,,,"S/2 - 3 - 7, 2nd Floor, Nanakram Super Market Ramnagar, Sabarmati",,,380005,,,,Shree Aman Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0460902,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981405297,72.5286249,0.0,1600365230,,,"Next To Asia School, B/H Hdfc Bank, Opp Drive In Cinema",,,380054,,,,Rainbow Super Speciality Children's Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0837834,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""addr:subdistrict"":""Sabarmati"",""operator:type"":""private""}",6981412703,72.5889122,0.0,1600364538,,,"Ramji Mandir, Ramnagar, Amba Chowk",,,380005,,,,"Parth Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0602795,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981446717,72.5647576,0.0,1600365924,,,"Chakravrti Complex, Opposite Kiral Park, Bhimjipura",,,380013,,,,"Gayatri Heart And Medical Hospital, Bhimjipura",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0066966,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981455290,72.5563677,0.0,1600364975,,,"Siddharth Complex, Near Anandnagar Bus Stand, Paldi, Bhutha",,,380007,,,,Sanghavi Hospital Pvt. Ltd.,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9947616,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""addr:subdistrict"":""Maninagar"",""operator:type"":""private""}",6981476944,72.6141009,0.0,1600364305,,,"Alankar Complex, Near Old Railway Crossing Maninagar (East)",,,380008,,,pallavhospital@yahoo.co.in,Pallav J M Desai Memorial Hospital (Better Health Pvt.Ltd.),,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0029958,False,6,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital"",""healthcare:speciality"":""surgery""}",6981478241,72.5544217,0.0,1731468647,Ahmedabad,,"Shashi Shopping Centre, 2nd Floor, Near Swaminarayan Avenue, Anjli Cross Road, Paldi",,,380007,,"120 Feet Ring Road, Oppsite Anjali BRTS",bhavin.surgeon@gmail.com,"Parth Surgical Hospital, Ahmedabad",,,+07926609138,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.1924861,False,3,"{""addr:district"":""Gandhinagar"",""addr:state"":""Gujarat""}",6981501666,72.6132895,0.0,1600365933,,,"166, Shopping Centre, Opposite Nigam Petrol Pump, Sector - 21",,,382021,,,,Sanjivani Heart And Medical Hospital - Gandhinagar,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0277853,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981550649,72.5218208,0.0,1600364854,,,"2, Satelite Society, OppositeSundervan, Ahemdabad",,,380015,,,,"Jalaram Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0464247,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981560332,72.5709508,0.0,1600364294,,,"11, Vidyanagar Society No.2, B/H. Mehta Resturant, Usmanpura",,,380014,,,,Kruti Orthopedic Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0547211,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981636783,72.5964291,0.0,1600365606,,,"C/301-2-3, Sweni Complex, Opp Ronak Park Soc, Nr Akhbarnagar Circle",,,382340,,,,Jariwala Women's Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0031785,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981636786,72.6334758,0.0,1600366014,,,"101,102, First Floor, Wonder Point Complex, Near Bharavitower, National Highway Road, Amraiwadi",,,380026,,,,Rukshmani Medical Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0705004,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""operator:type"":""private""}",6981694438,72.5227287,0.0,1653384226,,,"Sola Science City Road, Near Sola Brige, S.G.Highway",,,380060,,,info.hcc@hcgahmd.com,HCG Cancer Centre,,,,,,https://www.hcgoncology.com/,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0544878,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981717526,72.6029496,0.0,1600364261,,,"4-Vishwakarma Colony, 1st Floor, B/H New Civil Hospital, Near Alaknanda Mandakini Flats, Shahibaug",,,380004,,,,Zeal Maternity And Nursing Home,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.980618,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981777270,72.6021999,0.0,1600365181,,,"Near Ramwadi Bus Stop, Isanpur Road",,,382443,,,,Vraj Hospital and Heart Care Center,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0126292,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6981793062,72.51789,0.0,1698332423,,,"301, Sahjanandpalace, Nrkanak-Kalaflat, 100Ftanandnagarroad",,,380015,,,,Sahjanand Orthopaedic Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0421276,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981802923,72.5592698,0.0,1600366470,,,"Near Somlalit School, Behind Hindu Colony, Stadium,Navrangpura",,,380009,,,,Jaju Plastic Surgery Center,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9947925,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""contact:phone"":""7925470900""}",6981810684,72.6074664,0.0,1600366550,,,"204, Pramukh Papace, Jaihind Crose Road, Maninagar",,,380008,,,,Raghuvir Eye Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.066349,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981819871,72.5838341,0.0,1720617002,,,"1st Floor, Kaceri Complex,Subhash Bridge Circle,Opposite R.T.O. Office",,,380027,,,,Shachi Women's Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9989479,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981883350,72.6251891,0.0,1600366407,,,"Tejendra Complex Opp Shaiw Complex,Ctm Road Hatkashwar",,,380026,,,,"Palak Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0487768,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6981886630,72.6059926,0.0,1686198616,,,"Bipin Complex, Opposite Cancer Hospital, Asarwa",,,380016,,,,Anand Children Hospital Neonatal Intensive Care,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0477933,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""addr:subdistrict"":""Usmanpura"",""operator:type"":""private""}",6981922067,72.5712056,0.0,1600365716,,,"103, Ashvarath Shopping Centre, Usmanpura Ashram Road",,,380013,,,drspp2003@yahoo.com,Patel E.N.T Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0318187,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""contact:phone"":""7926753892; 26763777""}",6981937281,72.5260091,0.0,1600366300,,,"29/30, Mansi Complex.B, Premchand Nagar Road, Vastrapur",,,380015,,,,Rosemaarry Womens Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0837698,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""addr:subdistrict"":""Sabarmati"",""operator:type"":""private""}",6981956892,72.5903244,0.0,1600364989,,,"Near Kalimata Temple, Ramnagar Sabermati",,,380005,,,,Sanjivan Heart and Medical Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0592152,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6981966028,72.5360379,0.0,1716378860,,,"Shubhlaxmi Palace, Bhuyangdev Char Rasta, Sola Road",,,380061,,,,Sainath Orhtopaedic Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0380179,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6981981192,72.6445547,0.0,1686198616,,,"Sardar Patel Moll,Nikol Gam Road , N. H -8 (East)",,,380008,,,,Sardar Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0200612,False,4,"{""addr:district"":""Mahesana"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6981981259,72.5615551,0.0,1637754390,,,"Near Coneress Bhavan,Opposite District Sudbe Bunglow",,,384001,,,,Shree Harikrupa Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0202065,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981982797,72.5642668,0.0,1600365972,,,"#65, Pritamnagar Society, Government Ladies Hospel Road, Near College, Ellisbridge",,,380006,,,,Amardeep Multispeciality Children Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0288615,False,5,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""addr:subdistrict"":""Ellisbridge"",""contact:mobile"":""90996 12345"",""operator:type"":""private""}",6981984553,72.5642949,0.0,1653384669,,,"1, Maharastra Society, Mithakhali Six Road",,,380006,,,info.ao@hcgel.com,HCG Multi Specialty Hospital,,,,,,https://www.hcghospitals.in/,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9949308,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981984751,72.6068804,0.0,1600366502,,,"7, Shivnandan Complex, Maninagar, Radhavallabh Mandir",,,380008,,,,Palak Eye Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9994812,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""operator:type"":""government""}",6981988165,72.6197255,0.0,1600365770,,,"Near Vosawada, Opposite Sport Complex, Khokhra",,,380008,,,,Rukshmani Government Hospital,,,,,,http://www.rsby.gov.in/Districtwise.aspx,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0504316,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981988318,72.6468533,0.0,1600364941,,,"3Road -4Th Floor,Shreeram Residency,OppositeNilkanth Mahadev Mandir",,,380001,,,,Rugved Multispeciality Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9978986,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6981998855,72.6079211,0.0,1600365264,,,"2nd Floor, Mahalaxmi Mkt. No.1, Maninagar Char Rasta",,,380008,,,,Ashirwad Children and Eye Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0237122,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6982001505,72.6391487,0.0,1600364632,,,"2nd Floor, Payoniyar Plaza, Syam Eastate, Soni Ni Chali Char Rasta, N.H. No.8, Odhav",,,380024,,,,Ayushman Medical Hospital and Dignosis Center,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9980843,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""contact:phone"":""7925463679""}",6982001606,72.6098563,0.0,1600366402,,,Gopal Tower Maninagar,,,380008,,,,"Ravi Surgical Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9981609,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6982007106,72.625165,0.0,1600365061,,,"1st Floor , Shreepal Comm.Centre , Hatkeshwar Circle ,Khokhra",,,380008,,,,Shrreeji Surgical Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.002323,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""contact:phone"":""7926826677""}",6982014039,72.5175279,0.0,1600366693,,,"322 - 333, 3 Road Floor,Shreyas Complex, Near Shrinandnagar - I,Opposite Vejapur Bust Stand, Vejapur",,,380051,,,,Shreyas Speciality Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0021551,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""addr:subdistrict"":""Vasna"",""operator:type"":""private""}",6982024115,72.5467211,0.0,1600365384,,,"3rd Floor, Pratham Mangal Complex, Near Vasna Bus Stop, Vasana",,,380007,,,,"Rugveda Practur and Orthopaedic Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.049363,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6982028883,72.594506,0.0,1600364943,,,"66,Mahalaxmi Society,B/H.Sujata Flat, OppositeRushika Appt. Shahibaug",,,380004,,,,Kalptaru Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0364864,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6982031216,72.5696392,0.0,1600366024,,,"Off'ashram Road,Near Kandoibhogilal Mulchand,Dinesh Hall Navrangpura",,,380009,,,,Sukhmani Hospital / Saviour Annexe Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0540923,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6982046922,72.6429145,0.0,1600365041,,,"Shree Krishna Tower, Opposite Priya Cinema Naroda Narol High Way",,,380025,,,,"Setu Surgical Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0578122,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6982051126,72.5701462,0.0,1600366145,,,"Sanjeevani Complex,Opposite Mehsana Society Nava Wadaj Road, Vadaj",,,380013,,,,Auro Ent Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0034741,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6982060211,72.5189053,0.0,1600365962,,,"32/A, Suvidha Centre Near Vejalpur Bus Stand Vejalpur",,,380051,,,,"Swastik Surgical Hospital And Dental Clinic, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0459888,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""addr:subdistrict"":""Ahmedabad"",""operator:type"":""private""}",6982070577,72.5615689,0.0,1721218036,,,"3rd Floor, Soham Complex, Near Navrang, Six Road, Navrangpura",,,380009,,,sanjivanieyehospital@gmail.com,"Sanjivani Eye Hospital and Phaco Centre, Ahmedabad",,,,,,www.sanjivanieyehospital.co.in,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0595717,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""addr:subdistrict"":""Ahmedabad"",""healthcare"":""hospital"",""operator:type"":""private""}",6982092102,72.5356453,0.0,1716378860,,,"5, Agraval Tower ( Back Side), Bhuyangdev Char Rasta, Sola Road, Ghatlodia",,,380061,,,,"Sanjeevani Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0288813,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6982092139,72.5643083,0.0,1600364369,,,"# 1, Maharastra Soc. , Near Mithakhali Six Road,Ellisrbridge",,,380006,,,,Hcg Medi-Surge Hospitals Private Limited,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0389016,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6982092151,72.5161432,0.0,1662882035,,,"201, Kadamb Near Rajvansh Tower, Judges Bunglow Road, Bodakdev",,,380054,,,,The Vitreoretina Clinic and Eye Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9931604,False,6,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""addr:subdistrict"":""Juhanpura"",""operator:type"":""private""}",6982092157,72.5256523,0.0,1731468637,,,"1st Floor, Royal Nawab Avenue, Sarkhej Road, Juhanpura",,,380055,,,mahin.hospital@yahoo.com,Mahin Lifecare Services Pvt.Ltd,,,,,,http://www.mahinhospital.com/,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0728893,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""contact:phone"":""7927623434"",""operator:type"":""private""}",6982092173,72.5590798,0.0,1600365016,,,"1st Floor, Vaibhav Complex, Nirnay Nagar Road, Nirnay Nagar, Near Garnala",,,382481,,,drprakashpatel@yahoo.co.in,Jay Umiya Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0395124,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",6982092220,72.6388644,0.0,1686198616,,,"107, Devraj Math, India Colony Road, Bapu Nagar",,,382350,,,,Aarna Medical Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0544298,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6982092221,72.5958726,0.0,1600365464,,,"312-316,Aust-Mangal Complex,Shahibaug Camp Road,Near Maha Pragna Over Bridge",,,380004,,,,Akshar Krupa Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0729002,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6982092222,72.5591692,0.0,1600365292,,,"1st Floor, Vaibhav Complex, Nr Railway Under Bridge, Nirnayanagar",,,382481,,,,Siddhi Heart and Medical Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0369328,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6982092223,72.5273097,0.0,1600366036,,,"24, Himalay Complex Nehru Park Vastrapur",,,380015,,,,"Ashish Orthopaedic Hospital, Ahmedabad",,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0578196,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",6982092239,72.5701541,0.0,1600365460,,,"Sanjeevani Complex, Opposite Mehsana Soc., Nava Vadaj Road",,,380013,,,,Sanjivani Heart and Medical Hospital (Ahmedabad),,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.036039,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""contact:mobile"":""9825020080"",""healthcare"":""hospital""}",6982197103,72.5174716,0.0,1632407478,,,"2nd and 3Road Floor Polyclinic Center, Opp Chiefjustic , Judges Bungalows Cross Road Vastrapur",,,380015,,,,Raksha Hospital Pvt Ltd,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0526578,False,5,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""operator:type"":""government""}",6982197104,72.6028262,0.0,1721162262,,,"B.J.Medical College, New Civil Hospital, Asarwa",,,380016,,,,B.J. Medical College Hospital,,,,,,https://bjmc.org/,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0500108,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""contact:mobile"":""9825414366"",""healthcare"":""hospital"",""operator:type"":""government""}",6982197122,72.6080297,0.0,1686198616,,,"Civil Hospital Campus, Asarwa",,,380016,,,paraplegiahospital@vsnl.net,Government Spine Institute Hospital,,,,,,http://www.gsiahmedabad.org/about.html,hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
