latitude,longitude,road_distance,highway_distance,hospital_distance,school_distance,bank_distance,restaurant_distance,pharmacy_distance,bus_stop_distance,railway_distance,water_distance,population_value,population_category,landuse,flood_risk,competitors_250_restaurant,competitors_500_restaurant,competitors_1000_restaurant,competitors_250_retail,competitors_500_retail,competitors_1000_retail,competitors_250_office,competitors_500_office,competitors_1000_office,competitors_250_clinic,competitors_500_clinic,competitors_1000_clinic,competitors_250,competitors_500,competitors_1000,restaurant_score,retail_score,office_score,clinic_score
22.484335,72.686422,786.7,2164.08,103745.65,111580.23,105926.05,109918.54,121511.81,113714.95,102349.02,102862.76,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.905509,72.410379,543.26,2347.88,21868.59,19032.14,24059.61,26555.21,27151.73,28458.63,16088.87,17739.56,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
23.052905,72.579662,0.38,1088.77,945.55,1442.64,3165.2,1960.44,5758.46,1788.46,2241.28,223.91,103.46,High,Residential,Low,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67.5,81.0,72.6,90.13
22.399178,72.283541,3464.45,5162.34,134597.52,130539.22,137933.61,140221.38,140673.6,142505.53,128233.31,127759.9,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.447944,72.324166,2025.51,2025.51,122054.09,117906.05,125595.0,127267.01,128225.61,129875.45,115683.25,114633.26,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.271229,72.410489,12916.79,34950.1,155880.86,153481.28,158914.31,159535.47,164384.91,163287.4,151653.89,147541.22,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.537302,72.523261,151.41,1795.89,93306.66,94600.72,96108.88,97791.54,105395.14,102246.63,92797.43,86511.47,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.588384,72.622432,652.64,652.64,79897.18,86665.19,82305.0,85783.96,96050.52,89965.94,78779.84,77187.47,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,44.5,36.25,51.0
22.5472,72.360406,1425.85,1425.85,99073.52,94889.28,102724.1,104193.21,105289.07,106807.78,92703.41,91604.87,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.22962,72.791293,399.8,2889.17,14475.11,28034.88,32971.88,29374.82,45090.95,43146.2,20782.99,20682.19,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
23.015159,72.257135,194.73,6119.85,40975.91,40796.42,39805.61,41837.0,42963.71,39050.48,43782.72,40365.97,9.11,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
23.355326,72.671415,127.93,5511.61,36043.9,36684.01,35463.09,35456.59,43486.39,58496.29,43171.4,18231.53,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
23.302522,72.795492,1300.37,3758.43,28974.44,37506.31,40271.09,40127.54,52203.25,56745.54,35231.21,19908.19,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.240457,72.276133,653.34,2448.8,52517.37,47261.97,58242.23,54388.2,61634.74,57464.94,54106.26,27553.1,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
23.239295,72.349806,431.47,640.8,40122.85,37280.41,45880.52,43638.55,47306.19,49663.94,39927.5,12916.42,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,50.5,41.25,55.0
23.053674,72.697089,184.41,2025.88,5282.58,15664.95,11494.85,4591.25,12203.94,9805.01,12272.66,1366.64,6.95,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
23.113768,72.605741,155.66,257.11,840.12,2854.91,7253.45,607.81,7057.57,6477.44,7379.4,2026.72,33.07,Low,Residential,Low,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,66.5,65.0,53.25,65.83
22.78735,72.546455,1085.53,5885.54,38837.57,41532.3,42202.87,42552.32,50455.73,47081.8,39244.44,31457.42,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.522461,72.448535,543.52,5687.99,100459.6,97541.92,103725.32,103642.98,108526.93,107245.19,95803.08,91518.03,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.74239,72.580177,283.17,283.17,46790.83,52126.13,49461.29,52104.82,61089.88,56588.47,46132.25,42173.97,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,56.5,46.25,59.0
23.25615,72.255857,298.92,7660.25,57717.98,52547.76,63437.74,59673.81,66385.14,62636.4,58925.89,31582.23,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.818736,72.366935,269.38,1436.5,42601.42,39282.33,44953.92,47467.75,48061.59,49234.63,36517.65,38065.38,4.19,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
23.323603,72.421443,123.46,1406.59,44459.89,41869.71,42474.73,42460.87,44460.31,56638.19,39357.73,16157.04,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
23.340305,72.396374,1868.63,4430.02,50555.72,48042.76,48598.14,48583.05,50555.76,62399.77,45273.27,20004.32,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.202968,72.664481,2958.99,2958.99,165663.69,172624.14,167976.55,171660.4,181785.72,175709.35,164418.71,162820.77,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.079269,72.638559,189.83,2217.75,1728.21,4982.44,2419.85,1727.15,6883.47,3517.19,2562.92,2425.06,24.12,Low,Grass,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,60.28,51.0,62.37
22.750139,72.598486,3015.02,3821.87,44532.36,50679.79,47113.3,50137.27,60165.14,54569.15,43698.37,41456.51,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.629867,72.237998,1979.89,1979.89,91523.76,88207.69,93571.37,96167.56,96824.3,97570.69,85458.9,87000.18,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.841309,72.330698,357.86,837.74,42943.78,40395.28,44144.61,46830.3,47592.5,47855.2,37426.94,39094.1,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,50.5,41.25,55.0
22.715572,72.327111,2224.69,7982.11,66335.08,62760.12,68915.49,71401.81,71965.97,73221.08,60123.21,61599.09,2.79,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.522244,72.697006,585.77,585.77,95739.03,103902.15,97856.02,101968.73,114069.94,105658.54,94275.83,95360.73,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,44.5,36.25,51.0
22.605306,72.54676,2045.86,8077.83,77682.19,80402.13,80414.44,82444.28,90466.41,87142.56,77083.28,71492.34,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.879371,72.491203,2925.26,2925.26,22318.59,19140.69,29057.42,26576.96,30342.17,29212.01,18118.62,14676.31,4.96,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.612488,72.609531,820.51,2634.99,74625.96,81087.97,77090.14,80418.76,90322.69,84695.88,73590.52,71420.59,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.258091,72.259745,3960.01,10749.12,165911.7,161795.95,169346.25,171148.64,172039.69,173773.42,159542.27,158471.14,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.140668,72.475749,374.45,7626.19,7016.12,10664.12,14007.46,12515.0,16891.42,20801.38,14527.16,4177.65,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
22.349085,72.714591,1772.12,4847.76,134288.49,142165.04,136436.95,140485.37,152028.25,144234.5,132857.61,133308.85,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.729543,72.200406,116.69,10721.18,78816.55,76353.89,79589.6,82324.6,83157.92,82882.69,73383.71,75052.4,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
23.349638,72.321391,1411.52,2524.95,61453.49,60900.07,61544.29,61519.97,63279.63,73333.87,57151.95,28507.13,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.02631,72.279148,5.34,2248.51,36392.57,36103.78,35565.03,37464.2,38581.31,34483.83,40364.51,35628.91,26.91,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,66.5,53.25,71.0
22.979997,72.295386,1417.5,6648.64,35036.33,35374.37,32659.75,35056.33,36181.81,33110.75,34642.0,33802.43,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.319271,72.364412,343.73,2664.97,51140.81,50586.91,50744.67,50719.75,52468.93,62699.99,46363.34,18082.59,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
22.985506,72.350234,1601.5,1601.5,24321.95,24897.54,21589.43,24050.36,25167.26,22433.5,23987.36,22677.37,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.646213,72.74228,234.94,4492.44,71379.19,81129.23,73096.78,77081.81,90885.68,80842.73,69568.37,70348.84,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.39863,72.437805,3919.15,7818.7,127205.6,124960.58,130293.43,130789.21,135928.78,134558.37,123201.16,118805.99,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.566611,72.619665,75.99,801.13,84710.27,91379.51,87127.75,90576.81,100664.09,94780.1,83605.93,81763.66,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,62.5,51.25,63.0
22.480973,72.593291,6.34,4142.85,103817.47,109218.15,106310.48,109529.69,118600.53,113882.24,102822.54,99599.95,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,62.5,51.25,63.0
23.044438,72.200652,110.76,5977.76,52203.63,51713.08,51728.82,53323.24,54630.28,50332.71,56536.17,51139.11,1.56,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.772168,72.27962,1450.07,6705.89,61147.5,58390.74,62459.37,65144.24,65901.65,66131.53,55468.14,57108.96,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.471429,72.60799,591.8,6268.86,105803.18,111967.89,108251.27,111601.44,121071.71,115873.79,104740.78,102087.34,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.211144,72.617358,485.03,3614.93,163570.36,168945.68,165982.26,169412.72,178686.64,173640.28,162454.31,159682.38,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
23.180531,72.792893,262.91,1033.01,9338.87,25834.84,32710.94,25579.27,42843.65,35787.24,13943.48,17329.69,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.706777,72.279305,1168.15,4073.81,72780.61,69551.22,74756.05,77358.01,78022.52,78752.15,66765.85,68327.6,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.284994,72.429842,9531.97,30375.21,151941.06,150159.94,154908.53,155783.43,161122.3,159665.83,148393.55,143901.06,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.076916,72.261456,837.38,6468.34,41057.17,38727.06,40787.88,42206.29,44043.14,39319.16,46068.97,39479.53,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.576022,72.728593,287.6,7513.83,85402.48,94410.38,87321.73,91382.87,105109.46,95122.71,83753.48,84684.5,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.364555,72.664076,124.3,2925.8,129765.79,136946.29,132055.56,135802.25,146355.01,139800.91,128493.4,127457.44,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
23.103789,72.279888,180.34,13367.34,39371.65,34811.65,39142.75,40514.07,42753.13,37805.67,43518.34,37363.1,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
23.391528,72.285712,948.47,4253.69,72956.38,72173.27,72624.8,72603.42,74432.02,84804.94,68481.9,40006.79,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.83661,72.205085,2292.85,9594.07,63357.72,61993.87,62710.32,65459.66,66440.82,65103.88,58987.86,60405.52,1.06,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.980024,72.46406,467.32,1392.03,2398.71,4162.26,6382.47,7908.56,8127.02,10387.16,4562.28,2539.62,24.33,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,54.5,44.42,61.28
23.066918,72.576848,99.8,142.6,1409.79,2505.65,845.77,307.16,2802.63,388.4,2461.14,1768.18,61.4,Medium,Residential,Low,0,1,2,0,7,7,0,0,0,0,0,0,0,1,2,77.29,88.01,82.19,79.46
22.381649,72.447026,1036.06,9788.3,130330.43,128613.36,133346.17,134102.32,139615.59,137985.69,126894.12,122219.03,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.023879,72.715978,734.55,2030.58,2723.42,16464.19,15987.82,8449.54,16810.04,16863.14,11248.8,2344.42,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,50.21
22.304026,72.260279,4777.6,6398.51,156088.98,152009.64,159451.64,161559.35,162181.17,164027.43,149722.58,148967.94,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.102935,72.553744,81.61,4036.89,2327.36,3183.34,3723.57,3208.67,4362.6,3336.79,1021.19,1045.81,5.04,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,62.5,61.86,61.08
22.660838,72.777949,490.76,2424.06,71256.21,81719.54,72703.89,76549.09,89830.35,80304.24,69266.03,69841.69,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
22.577404,72.283898,618.56,618.56,97563.43,93802.92,100370.38,102817.12,103345.38,104735.37,91276.31,92681.91,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,44.5,36.25,51.0
22.532361,72.250549,1724.5,9675.7,109343.01,105641.54,112018.36,114497.97,115051.04,116311.91,103080.52,104508.91,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.864076,72.560005,223.81,3490.93,22318.93,25499.31,26113.17,25504.71,34053.61,30351.01,23607.28,15230.69,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.929112,72.667382,282.3,2590.31,10009.49,18716.11,10141.48,13461.53,26720.46,17178.92,7538.04,7118.12,26.41,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,60.5,48.25,67.0
23.028571,72.708735,264.32,2214.72,4388.26,15271.83,14283.18,6716.75,15101.89,15093.05,10691.16,1459.35,7.07,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.990086,72.38099,28.06,151.48,18353.94,19140.36,15325.07,17830.22,18938.38,16520.55,18378.25,16402.77,103.2,High,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.5,76.5,58.25,91.0
22.821299,72.505714,652.38,652.38,34968.1,32173.72,40261.11,37364.71,43172.67,40516.87,31164.04,24849.46,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,44.5,36.25,51.0
23.097412,72.377325,542.28,2457.96,21440.67,15194.73,21660.59,22447.32,25672.95,20677.96,24529.2,18445.22,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.265483,72.738748,5548.56,21247.46,153448.51,161421.93,155565.97,159671.56,171307.52,163369.4,151985.64,152586.51,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.345606,72.496933,523.72,11900.13,39999.11,35640.9,37656.73,37668.44,40005.89,54922.11,37472.13,26211.69,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.335292,72.49975,3669.19,14053.92,138144.22,138858.5,140832.31,142728.0,149990.89,147115.55,137346.09,131357.49,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.912716,72.516972,1601.68,1601.68,15269.19,14077.5,21717.05,18105.09,23013.01,20543.82,14500.65,5732.84,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.373236,72.79213,419.78,2044.92,43632.49,49092.02,50231.8,50132.05,61191.21,70239.26,49692.31,28130.99,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
23.320709,72.27919,1222.37,3513.75,62372.97,59801.08,65653.76,65620.14,67116.75,71724.05,60319.28,31036.27,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.232977,72.541028,145.81,4019.06,14114.7,10860.46,11863.2,11864.43,14119.68,29058.38,11920.78,12016.58,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.638495,72.609765,994.59,2527.24,68889.61,75382.31,71358.71,74680.03,84694.43,78959.22,67862.51,65825.18,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
23.115271,72.772672,550.28,4320.32,14626.52,22055.54,25863.01,18954.62,31158.1,25089.4,11769.67,2472.93,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
23.12444,72.210014,183.88,3432.68,54039.38,49158.94,53803.64,55184.8,57349.77,52439.78,58219.77,48874.67,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.281039,72.357311,17457.62,26000.81,156683.85,152611.45,160235.4,159981.6,163307.93,163299.84,150613.17,147666.37,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.247792,72.236281,640.83,7465.54,169379.69,165318.39,172695.24,174912.96,175450.15,177247.97,163015.56,162328.96,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
23.147148,72.503966,41.36,4960.06,5358.89,8394.11,9054.03,9359.77,14579.66,16552.28,8758.04,1320.62,-99999.0,Low,Residential,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5,67.0,56.25,68.0
22.954285,72.500629,8.69,84.14,5836.74,5246.56,12851.83,11155.85,14977.85,14160.81,7122.18,1215.88,6.65,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,62.5,51.25,63.0
22.698518,72.621086,123.66,4362.94,55600.53,62561.7,58024.79,61490.22,72315.8,65670.34,54510.34,53690.4,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.298913,72.521939,9883.95,18217.05,145425.84,147155.71,148034.35,150400.39,158150.87,154979.82,144622.9,139258.04,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.939256,72.366481,496.29,2050.97,23960.65,23297.68,23232.66,25992.22,26939.69,26122.74,20441.05,21469.06,4.3,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
22.571888,72.506783,2255.18,4736.98,86590.99,86707.41,89583.66,90632.06,97856.34,94844.16,85311.89,79073.98,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.443837,72.684836,992.19,5122.81,112622.64,120308.31,114826.12,118768.07,130111.24,122608.24,111251.12,111380.97,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.843668,72.434439,178.77,178.77,32292.02,28178.01,36113.36,38210.97,38530.25,40777.43,25921.3,27141.65,47.02,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,64.5,50.25,75.0
22.961153,72.700716,345.37,2481.4,9360.66,16830.02,13821.45,10182.54,22948.55,17130.82,10006.54,3960.31,5.45,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
23.017267,72.239669,2159.97,6989.31,44437.51,44216.12,43335.24,45349.34,46474.72,42516.68,47288.03,43764.08,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.038411,72.637975,100.0,442.52,190.58,5433.5,1823.1,3014.04,2064.54,5349.49,4547.42,2281.22,146.86,High,Unknown,Low,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,70.5,82.15,59.46,83.0
23.215762,72.234744,990.59,3625.98,57818.64,50846.59,60090.87,58298.43,64100.89,59093.24,61211.1,36486.19,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.303455,72.46069,8054.14,23796.29,146547.68,145832.16,149396.31,150713.15,156878.97,154815.89,144171.15,139037.99,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.744046,72.565299,27.69,2187.99,46955.77,51754.69,49844.57,51745.22,60292.83,56634.87,46605.25,41301.77,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,62.5,51.25,63.0
22.571148,72.645016,848.57,4382.07,83827.31,91097.17,86142.13,89850.47,100773.1,93871.61,82587.37,82020.95,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
23.08879,72.271666,847.03,9720.03,39778.76,36473.53,39526.8,40928.71,42954.42,38112.4,44419.45,38002.2,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
23.049481,72.6209,101.31,293.62,1162.02,2013.8,4108.03,4641.6,3312.27,1231.3,348.46,2727.98,136.64,High,Industrial,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.81,72.0,79.98,82.75
22.396599,72.77181,209.4,655.23,126189.42,134985.94,128124.39,132186.88,145451.11,135926.24,124555.05,125487.97,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,56.5,46.25,59.0
22.827606,72.669792,44.33,10456.97,28723.98,38795.17,30530.51,34578.57,48754.69,38322.94,26972.92,27878.83,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,62.5,51.25,63.0
23.064919,72.300178,82.88,7085.64,32888.6,31478.35,32614.75,34036.33,35838.73,31134.12,38073.7,31394.24,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,62.5,51.25,63.0
22.352317,72.668674,171.22,171.22,132545.57,139773.74,134824.86,138594.98,149206.48,142575.78,131260.58,130314.64,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,56.5,46.25,59.0
22.522517,72.731849,761.29,1404.08,97070.38,105842.23,99037.82,103113.09,116367.68,106844.45,95464.11,96429.18,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
23.125716,72.217614,549.97,4894.81,52731.23,47682.35,52499.5,53874.88,56076.78,51149.41,56830.69,47457.74,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
23.168529,72.363188,402.37,2524.39,30137.2,23869.59,35363.62,31061.1,39130.61,34754.86,34978.08,20113.32,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
22.276646,72.627394,6580.64,10439.01,149001.56,155018.35,151391.96,154883.88,164449.67,159068.81,147856.61,145454.9,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.891982,72.246242,3003.6,3003.6,50326.06,49552.48,49050.56,51765.27,52793.33,51064.46,46618.93,47795.13,2.6,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
