latitude,longitude,business_subcategory,road_distance,highway_distance,hospital_distance,school_distance,bank_distance,restaurant_distance,pharmacy_distance,bus_stop_distance,railway_distance,water_distance,population_value,population_category,landuse,flood_risk,competitors_250,competitors_500,competitors_1000,competition_pressure,restaurant_score
23.266122,72.499828,dessert,11.98,11.98,12591.08,10714.7,11518.82,11514.81,12592.28,19524.51,10566.51,6745.27,-99999.0,Low,Commercial,Low,0,0,0,0.0,82.0
22.811187,72.758998,bakery,183.41,504.91,20793.36,14022.98,21178.67,22446.47,29040.94,24742.03,19625.35,19085.22,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.161708,72.733941,street_food,110.33,2799.09,2207.27,1878.85,11152.68,6682.3,16047.47,12326.62,1049.67,5130.59,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.030056,72.695203,fast_food,39.3,596.64,2233.71,591.44,5850.69,2046.14,6267.14,6592.79,4593.52,796.92,93.12,Medium,Industrial,Low,0,0,0,0.0,71.0
22.981947,72.346732,cafe,615.87,615.87,12854.83,5512.6,11413.36,12678.68,13243.37,11899.68,12442.13,11925.71,-99999.0,Low,Commercial,Low,0,0,0,0.0,68.5
23.066524,72.436341,coffee,141.98,4706.84,3976.06,336.19,4450.65,4922.83,6512.42,4230.4,5602.12,2692.62,-99999.0,Low,Residential,Low,1,1,3,1.5,57.5
23.016229,72.432874,pizza,103.95,3455.1,3274.0,1228.5,2396.11,3259.4,3831.73,2381.65,6944.11,3460.1,-99999.0,Low,Residential,Low,0,0,0,0.0,55.0
22.938898,72.790439,burger,115.2,3905.33,10779.82,7362.46,16393.22,14188.99,19815.88,18075.25,13962.35,7520.63,4.93,Low,Commercial,Low,0,0,0,0.0,58.0
22.972122,72.645202,sandwich,33.95,238.7,2176.95,131.88,1681.14,1637.18,8425.99,3431.04,2057.86,515.07,76.79,Medium,Industrial,Low,0,0,0,0.0,86.0
23.081748,72.591496,gujarati,3.54,164.56,157.56,117.93,170.65,337.42,1030.53,2194.37,690.02,768.24,104.55,High,Residential,Low,0,0,0,0.0,89.0
22.974995,72.70588,punjabi,226.78,2480.82,4115.51,1644.23,7639.95,4641.97,10711.2,8565.92,4435.92,1376.69,5.83,Low,Residential,Low,0,0,0,0.0,63.0
22.833236,72.367753,south_indian,14.95,55.49,20180.42,9518.65,21294.86,22584.34,22897.35,23441.82,17134.37,17934.09,89.74,Medium,Commercial,Low,0,0,0,0.0,96.0
23.186267,72.576557,chinese,201.03,1061.26,1097.29,1227.66,364.9,297.45,1104.51,9317.76,1224.93,267.57,-99999.0,Low,Residential,Low,0,0,0,0.0,63.0
22.869634,72.807438,fine_dining,387.13,387.13,18117.2,13605.23,20667.08,20061.42,26356.84,23391.86,19606.04,14564.5,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.0
23.021817,72.310392,dessert,259.91,473.0,15345.4,9242.01,14852.38,15833.0,16402.1,14369.15,17369.24,15036.54,36.09,Low,Commercial,Low,0,0,0,0.0,78.0
23.269855,72.427345,bakery,268.28,1003.28,18135.4,10119.17,17510.75,17496.45,18350.23,23635.46,15214.96,2639.35,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.140524,72.38651,street_food,25.57,974.62,12257.16,2145.49,14108.55,12110.9,16171.96,13822.36,14357.49,10541.36,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.121999,72.402207,fast_food,343.28,3112.99,10485.56,3504.57,11523.06,9721.17,13581.35,11262.33,11786.64,8512.19,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.257708,72.468931,cafe,99.15,497.15,14135.8,9183.62,13221.1,13209.41,14134.99,20098.24,11322.87,3987.57,-99999.0,Low,Commercial,Low,0,0,0,0.0,71.5
23.124202,72.455226,coffee,144.21,5057.41,5055.72,1653.29,9103.44,5542.25,9291.31,10033.98,8719.94,3635.97,-99999.0,Low,Industrial,Low,0,0,0,0.0,55.5
22.988485,72.834204,pizza,254.36,783.2,11810.31,9630.38,20829.4,17006.98,21245.72,20757.49,16940.12,10194.34,-99999.0,Low,Commercial,Low,0,0,0,0.0,63.0
22.889452,72.539878,burger,405.69,405.69,9743.29,1743.66,12184.51,10595.07,14187.57,12518.55,10524.63,4563.38,16.74,Low,Commercial,Low,0,0,0,0.0,72.0
22.956644,72.715676,sandwich,148.11,617.21,6148.95,2656.9,8539.29,6613.64,12916.45,10252.63,6477.24,3257.53,7.25,Low,Residential,Low,0,0,0,0.0,67.0
22.922389,72.690181,gujarati,175.43,225.38,7476.7,686.21,7377.14,8371.67,14920.84,10609.24,6228.85,5877.1,4.71,Low,Commercial,Low,0,0,0,0.0,78.0
23.147775,72.31063,punjabi,91.54,6577.77,19692.94,9376.7,19839.82,19476.92,21868.45,19321.69,21115.47,15363.94,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.038867,72.386966,south_indian,200.7,1307.36,7481.27,2250.29,7330.17,8055.63,8881.51,6548.08,10521.36,6987.98,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.918572,72.70439,chinese,2.83,2.83,8977.82,1934.9,8813.44,9296.58,15891.27,11878.44,7732.31,6638.22,6.16,Low,Commercial,Low,0,0,0,0.0,82.0
22.814458,72.713446,fine_dining,574.68,2741.02,17718.58,11813.63,18361.66,20272.72,27009.68,22171.31,16657.33,16895.06,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.202212,72.88313,dessert,317.73,1647.12,14222.21,14163.02,25742.91,22505.03,30455.54,27099.52,16531.1,13873.44,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.012711,72.386662,bakery,307.48,307.48,7790.8,1812.06,6970.12,8008.54,8582.75,6808.23,10051.62,7764.4,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.0
22.843998,72.532181,street_food,431.51,1964.21,14552.26,6735.76,16681.15,15637.72,19190.69,17600.59,14437.57,9616.8,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.160766,72.369408,fast_food,96.5,701.2,14479.62,3424.2,16938.67,14802.02,18971.83,16634.03,17175.5,10716.44,-99999.0,Low,Commercial,Low,0,0,0,0.0,63.0
22.960409,72.820974,cafe,1356.72,4047.65,11686.64,9059.99,19318.09,16354.62,21190.52,20418.15,16061.93,9252.0,1.54,Low,Commercial,Low,0,0,0,0.0,65.5
22.875822,72.758607,coffee,334.74,1774.53,15630.57,8830.08,16090.23,16232.35,22764.11,19151.25,14872.32,12027.74,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
23.171516,72.387225,pizza,524.77,1187.46,13188.8,2489.3,16759.8,14131.23,17926.78,16898.64,15349.58,8628.13,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.286611,72.392855,burger,216.97,589.95,21477.33,11992.56,21492.67,21477.99,22317.36,27328.7,19100.0,4648.72,-99999.0,Low,Commercial,Low,0,0,0,0.0,63.0
23.064644,72.314915,sandwich,105.87,4144.79,15258.14,9795.7,15121.07,15841.72,16784.95,14375.45,17866.2,14479.16,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.12201,72.565258,gujarati,2.73,1231.56,1445.92,334.81,2287.57,994.89,4042.16,2236.29,1244.67,1361.78,7.24,Low,Residential,Low,0,0,0,0.0,63.0
23.156767,72.674286,punjabi,199.84,2177.12,3805.67,409.28,6198.29,550.89,10371.28,9026.28,2681.29,0.0,-99999.0,Low,Residential,High,0,0,0,0.0,55.0
22.88266,72.548792,south_indian,156.95,224.66,9950.77,2787.54,12329.34,11062.02,15025.66,13245.86,11318.58,5420.81,4.39,Low,Commercial,Low,0,0,0,0.0,78.0
23.139552,72.808778,chinese,71.35,2104.33,7626.32,7421.53,17451.28,14024.66,20311.51,17133.53,8112.37,4795.72,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.85161,72.36827,fine_dining,171.59,171.59,18463.78,7964.12,19439.33,20750.29,21083.05,21534.8,15494.18,16315.07,26.59,Low,Commercial,Low,0,0,0,0.0,82.0
23.171174,72.651953,dessert,83.5,1526.37,1312.34,168.71,3493.05,2347.98,7874.52,10428.5,1721.72,709.14,-99999.0,Low,Residential,Low,0,0,1,0.25,63.0
22.994335,72.868684,bakery,530.01,899.04,15172.82,13062.73,24054.09,20194.81,24466.35,23671.67,20454.73,11484.05,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
22.960962,72.391102,street_food,452.52,1034.94,8904.48,2641.5,8318.4,9718.49,10206.52,9807.44,7624.73,7925.13,4.26,Low,Commercial,Low,0,0,0,0.0,66.0
22.942944,72.358864,fast_food,281.47,1851.03,12707.53,6170.63,12159.05,13555.35,14053.62,13490.33,11067.19,11538.55,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.07563,72.658005,cafe,81.56,81.56,258.03,227.72,1237.17,761.41,3749.14,277.71,2203.69,0.0,62.8,Medium,Residential,High,0,0,4,1.0,82.5
23.101645,72.761802,coffee,414.28,1497.85,8564.0,1602.26,11674.56,8127.71,14097.74,11197.92,6295.46,432.17,-99999.0,Low,Industrial,Low,0,0,0,0.0,55.5
23.141429,72.801777,pizza,142.56,1525.61,6917.79,6708.5,16860.42,13448.38,19801.6,16568.09,7369.92,4844.12,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.126035,72.484957,burger,5.35,2231.27,2043.62,1073.16,6050.8,4631.65,6810.56,9126.93,7195.19,1413.63,-99999.0,Low,Industrial,Low,0,0,0,0.0,52.0
23.05852,72.605523,sandwich,76.82,883.73,368.28,280.27,2194.79,1546.98,3453.77,1357.68,1584.0,1233.69,100.47,High,Residential,Low,0,0,4,1.0,82.51
23.168965,72.481414,gujarati,316.74,5849.91,5662.64,2133.55,7839.36,7933.32,9649.56,11718.5,5760.11,792.41,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
22.836193,72.830789,punjabi,238.75,808.76,22520.56,17441.46,24672.32,24374.0,30726.87,27583.74,23483.93,18975.11,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.268242,72.597035,south_indian,347.45,3386.43,8556.03,10159.2,8279.4,8303.34,10419.35,18580.5,9997.22,8493.55,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.864117,72.599758,chinese,147.66,508.17,9979.26,5145.42,11394.24,12696.69,18393.55,14953.33,9790.95,9686.79,4.88,Low,Commercial,Low,0,0,0,0.0,70.0
23.095086,72.616406,fine_dining,62.06,1195.6,1333.23,549.9,2365.61,2116.34,3376.78,4149.53,3513.31,280.19,-99999.0,Low,Industrial,Low,0,0,2,0.5,60.0
23.279295,72.882392,dessert,867.85,3426.73,17869.87,17857.5,27238.62,25719.59,33445.02,32251.48,20914.46,18548.46,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.258284,72.38655,bakery,22.87,2601.84,19293.75,9066.3,20664.89,20645.81,21350.88,25544.75,17833.65,2951.91,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.223191,72.639661,street_food,34.95,1906.42,3390.35,4888.94,3052.55,3046.31,8389.19,14950.28,7489.27,2680.79,-99999.0,Low,Residential,Low,0,0,0,0.0,63.0
22.985398,72.706106,fast_food,286.29,2925.6,3449.84,2276.44,7954.23,4252.12,9888.76,8327.22,3968.38,1519.89,-99999.0,Low,Residential,Low,0,0,0,0.0,55.0
23.176108,72.863583,cafe,612.42,612.42,11961.51,11867.59,23844.74,20051.74,27206.26,23946.48,13838.9,10406.81,-99999.0,Low,Commercial,Low,0,0,0,0.0,68.5
23.179776,72.31968,coffee,132.11,5278.66,19974.15,8910.14,21682.9,20220.7,23751.76,21266.78,22257.68,12272.37,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
22.842416,72.462067,pizza,125.33,939.4,15868.22,6822.15,18347.38,18379.67,19339.62,19764.31,12885.46,12494.27,6.12,Low,Commercial,Low,0,0,0,0.0,63.0
22.829117,72.345072,burger,292.46,451.02,21883.09,11409.41,22763.54,24093.49,24442.86,24788.97,18935.99,19759.44,3.16,Low,Commercial,Low,0,0,0,0.0,68.0
23.188859,72.603834,sandwich,25.51,196.87,1048.42,2241.98,1315.88,1228.22,3235.59,10071.97,4015.88,858.84,-99999.0,Low,Residential,Low,0,0,0,0.0,75.0
23.111714,72.600608,gujarati,36.01,302.08,605.31,270.99,3278.21,463.04,3091.0,2714.47,3236.55,1456.2,57.91,Medium,Residential,Low,0,1,3,1.1,74.5
23.009407,72.71705,punjabi,242.4,328.58,638.15,259.64,8812.32,5174.62,9229.99,9434.17,5114.79,1249.16,5.68,Low,Residential,Low,0,0,0,0.0,71.0
22.849565,72.621208,south_indian,274.78,1988.52,11298.01,7329.64,12549.54,14299.7,20779.42,16391.07,10798.78,11495.97,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.105703,72.470931,chinese,34.84,2870.21,3913.25,412.76,6765.21,2937.05,7040.74,7973.72,6176.84,1243.58,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
22.958755,72.606557,fine_dining,38.22,501.41,256.54,139.41,2482.87,2204.17,10147.81,4447.94,2179.25,825.41,94.57,Medium,Residential,Low,0,1,8,2.35,76.5
22.907535,72.778675,dessert,724.68,745.63,13027.08,9345.72,16164.82,15061.57,21263.9,18565.01,14921.67,9450.68,4.31,Low,Commercial,Low,0,0,0,0.0,70.0
23.067467,72.536624,bakery,43.57,1372.82,543.4,18.91,1863.34,1401.02,2222.34,1484.39,580.42,1734.42,145.16,High,Residential,Low,0,1,1,0.6,73.71
23.114461,72.794025,street_food,112.76,3518.57,8513.38,5131.23,15193.1,11664.84,17690.45,14756.6,7731.87,1755.74,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.136907,72.348347,fast_food,211.85,2549.72,15890.15,5794.1,16193.28,15440.24,18253.03,15742.73,17193.31,14048.83,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.145364,72.733376,cafe,90.98,2885.94,3836.75,1219.53,10979.43,6726.46,14628.06,10971.18,845.74,3335.24,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
23.216305,72.343585,coffee,23.06,1997.98,19489.14,8036.22,22728.83,20793.67,24138.61,23300.44,20274.25,8006.38,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
22.851382,72.562,pizza,320.55,1436.67,12444.12,6495.14,14272.94,14277.92,18655.76,16774.91,12911.26,9108.64,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.027618,72.663123,burger,4.67,373.55,1510.14,111.91,3077.43,1859.7,3477.08,5067.62,3317.23,262.28,138.49,High,Industrial,Low,0,0,0,0.0,76.0
22.958459,72.740182,sandwich,39.23,909.29,6300.67,2642.22,11038.05,8608.75,14477.34,12486.47,8395.98,2685.81,-99999.0,Low,Residential,Low,0,0,0,0.0,67.0
23.165516,72.379277,gujarati,251.31,327.05,13690.01,2668.23,16878.56,14309.31,18305.02,16625.95,16202.71,9661.52,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.0
23.149792,72.71687,punjabi,256.49,1873.98,3900.14,812.88,10065.29,4975.72,13940.14,10198.07,1461.89,3729.53,-99999.0,Low,Grass,Low,0,0,0,0.0,55.5
22.88864,72.862749,south_indian,369.16,6398.72,19935.86,16630.58,24980.21,23359.66,29091.33,27118.56,23157.34,16792.13,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.061043,72.764133,chinese,285.9,538.98,6866.01,3107.34,12006.22,8728.16,13097.7,11244.77,9607.52,4680.96,1.84,Low,Commercial,Low,0,0,0,0.0,70.0
23.155967,72.406839,fine_dining,62.65,3035.11,10674.6,566.11,14382.11,11487.49,15321.27,14588.14,13533.19,7848.54,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.870927,72.763052,dessert,287.43,1802.41,16269.33,9506.47,16780.57,16939.16,23467.73,19857.1,15546.75,12660.42,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.939007,72.824121,bakery,268.47,6352.96,13281.11,10236.24,19810.73,17361.66,22647.22,21332.19,17106.42,10415.61,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.180287,72.327027,street_food,81.14,4580.76,19280.56,8222.15,21241.88,19613.57,23313.45,20846.37,21505.91,11655.95,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.197412,72.467749,fast_food,11.16,4114.44,9110.99,2995.91,10854.85,10828.42,11257.34,14872.73,7435.27,101.68,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.840659,72.723147,cafe,120.06,3479.01,15918.78,9388.74,16369.44,18030.08,24585.37,20028.94,14770.28,14858.07,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
23.086793,72.354701,coffee,49.69,850.34,12326.82,5993.78,12225.32,12897.28,14157.52,11604.64,14265.61,11203.58,5.59,Low,Commercial,Low,0,0,0,0.0,68.5
23.028495,72.518872,pizza,55.87,1071.03,312.43,209.69,714.12,860.11,1719.57,1071.27,2622.57,256.52,112.81,High,Residential,Low,0,1,1,0.6,70.37
23.049813,72.638794,burger,18.83,272.59,364.4,185.01,445.87,531.66,276.97,2191.41,1951.98,1058.13,121.09,High,Residential,Low,0,0,1,0.25,84.0
22.98649,72.457967,sandwich,11.67,139.12,1564.31,232.08,2396.19,3367.7,3587.15,4816.31,3129.36,1194.83,56.45,Medium,Residential,Low,1,1,1,1.0,78.5
22.859394,72.642869,gujarati,315.6,1198.51,10378.0,7390.03,11453.43,13539.3,20881.66,15392.89,9646.65,10253.4,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.156934,72.442475,punjabi,285.35,6683.68,7414.31,1247.12,10874.24,9293.26,12348.07,13798.48,9933.12,4841.56,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
23.054236,72.335542,south_indian,305.81,2955.72,12947.5,7512.67,12805.24,13529.04,14420.64,12044.99,15697.52,12250.41,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.224206,72.45184,chinese,0.21,768.1,12490.35,5243.01,13080.98,13059.87,13707.57,18149.3,10157.5,23.94,-99999.0,Low,Commercial,High,0,0,0,0.0,62.0
23.036447,72.532128,fine_dining,14.87,437.51,43.83,56.26,1113.96,319.79,2138.42,1348.03,2813.0,294.47,140.83,High,Residential,Low,5,70,174,70.0,59.53
22.882041,72.850073,dessert,1561.26,4907.55,19551.24,16125.63,24016.48,22638.97,28533.61,26308.05,22456.68,16277.17,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.221593,72.630662,bakery,1.21,1263.13,3311.57,4683.38,2769.95,2796.09,7567.77,14411.69,7478.88,2989.13,-99999.0,Low,Residential,Low,0,0,0,0.0,63.0
23.248695,72.739586,street_food,33.88,218.95,7899.1,7977.82,12452.8,12370.54,18634.59,20856.51,10674.77,4878.04,-99999.0,Low,Commercial,Low,0,0,0,0.0,78.0
23.011297,72.496645,fast_food,9.86,558.43,1334.0,258.69,1680.72,700.38,2776.91,1846.15,4163.34,853.39,72.21,Medium,Commercial,Low,0,0,4,1.0,77.72
23.009803,72.727767,cafe,8.84,73.48,672.35,247.25,9780.9,6055.85,10199.42,10487.81,6186.75,246.23,74.2,Medium,Residential,Low,0,0,0,0.0,83.0
22.940204,72.355175,coffee,515.79,2206.12,13174.45,6652.0,12643.88,14040.35,14538.2,13971.79,11491.45,11981.37,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
22.988948,72.601184,pizza,0.88,514.69,300.0,93.61,684.78,776.16,7493.08,1472.75,1397.54,552.34,141.14,High,Residential,Low,0,2,9,2.95,71.77
23.242932,72.41402,burger,218.85,2507.45,16244.69,7007.94,17424.29,17404.39,18085.67,22331.64,14547.37,558.91,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.196082,72.87922,sandwich,87.84,1162.41,13712.57,13649.78,25335.73,21971.25,29745.16,26411.23,15936.4,13087.44,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.267958,72.349977,gujarati,93.64,338.42,22587.92,11621.03,24539.28,24519.69,25203.61,28236.72,21629.43,6839.94,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.0
23.033245,72.473738,punjabi,1.61,463.09,276.3,125.64,1201.22,383.54,1855.88,481.25,2561.47,532.77,99.7,Medium,Residential,Low,0,1,1,0.6,84.07
23.215526,72.499835,south_indian,121.1,1350.29,8863.45,6231.81,8135.76,8116.82,8861.02,14465.05,5704.6,3341.52,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.075484,72.314622,chinese,421.18,4777.11,15611.13,9826.0,15482.73,16195.29,17229.2,14764.41,18030.63,14727.58,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.906322,72.637008,fine_dining,22.4,130.57,5169.03,2182.92,6222.84,8310.46,15674.89,10159.61,4419.69,5078.86,46.79,Low,Commercial,Low,0,0,0,0.0,86.0
22.955876,72.671176,dessert,85.82,758.41,4245.18,1000.3,4015.51,4315.79,10765.88,6536.57,3846.22,2405.43,7.45,Low,Residential,Low,0,0,0,0.0,67.0
23.032685,72.653181,bakery,22.63,1084.32,1019.73,125.33,1964.02,2214.78,2346.59,4336.87,3968.99,1216.15,139.18,High,Industrial,Low,0,0,3,0.75,74.0
23.046813,72.758116,street_food,91.6,462.8,5276.79,1854.79,11850.15,8182.75,12399.87,11010.58,10282.9,3989.56,4.32,Low,Commercial,Low,0,0,0,0.0,74.0
22.903803,72.832257,fast_food,126.25,4511.89,16539.36,13150.72,21480.93,19810.7,25591.09,23569.18,19610.95,13306.92,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.175031,72.452174,cafe,84.18,5905.36,7912.61,425.92,10739.74,10695.22,12610.45,14533.19,8686.74,2992.63,-99999.0,Low,Industrial,Low,0,0,0,0.0,55.5
22.813061,72.547821,coffee,1129.59,1299.83,16915.2,10229.17,18691.23,18662.86,22687.71,20955.84,17259.56,13060.03,1.31,Low,Commercial,Low,0,0,0,0.0,65.5
22.921839,72.510926,pizza,255.84,1508.28,6628.1,2655.3,9987.2,8351.2,10753.17,9670.34,6205.21,2548.87,6.29,Low,Commercial,Low,0,0,0,0.0,58.0
23.212996,72.818775,burger,10.98,299.75,8343.28,8311.66,19231.09,16557.23,25263.13,22479.61,11211.89,12960.52,-99999.0,Low,Commercial,Low,0,0,0,0.0,73.0
23.266475,72.310848,sandwich,49.58,49.58,25454.43,14081.24,28257.31,27132.38,28859.54,29784.55,25180.45,10688.09,-99999.0,Low,Commercial,Low,0,0,0,0.0,82.0
23.125506,72.802423,gujarati,92.86,3013.62,8117.51,6381.15,16336.73,12844.73,18997.47,15952.54,7924.1,3136.32,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.159063,72.37029,punjabi,294.45,627.53,14338.86,3296.73,16730.97,14620.35,18797.72,16425.41,16978.78,10802.1,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.064311,72.448137,south_indian,16.02,3484.05,2905.01,588.23,3749.79,4007.77,5729.53,3735.12,4375.33,1504.04,-99999.0,Low,Residential,Low,0,0,0,0.0,63.0
23.046174,72.344739,chinese,339.75,2418.05,11875.24,6273.62,11727.05,12452.56,13273.72,10950.58,14765.88,11273.45,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.28854,72.722758,fine_dining,318.29,3836.79,12089.37,12607.82,13798.91,13744.12,19554.94,24406.17,15074.2,2658.21,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.854653,72.844339,dessert,780.46,2986.89,21547.01,17740.48,24782.38,23989.6,30158.63,27427.93,23739.3,18103.18,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.240698,72.61146,bakery,206.88,1060.91,5344.41,7034.2,5040.01,5063.63,8032.42,15828.34,7963.52,5681.85,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.146407,72.526045,street_food,98.14,1278.72,1998.63,354.39,2726.95,2726.99,6037.64,6658.87,2445.95,1399.02,6.48,Low,Residential,Low,0,0,0,0.0,63.0
23.277786,72.359243,fast_food,129.5,1058.07,22744.61,12103.61,24089.91,24071.95,24811.06,28934.05,21341.86,6412.19,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.855877,72.387438,cafe,179.01,554.2,16982.7,6298.18,18188.54,19455.1,19751.24,20396.54,13918.45,14714.92,2.23,Low,Commercial,Low,0,0,0,0.0,68.5
23.203582,72.353402,coffee,112.22,1270.92,17899.49,6496.24,21232.72,19089.9,22765.34,21584.95,19026.65,7927.54,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
23.082554,72.56229,pizza,15.77,1656.77,401.17,251.2,725.94,352.39,393.54,2090.12,663.69,510.36,124.48,High,Residential,Low,0,0,2,0.5,69.0
23.272825,72.447328,burger,222.09,222.09,16907.86,10620.05,15994.85,15983.25,16906.99,22698.31,14022.06,3863.02,-99999.0,Low,Commercial,Low,0,0,0,0.0,73.0
22.935276,72.492705,sandwich,60.66,373.36,5138.11,1193.96,8748.08,7827.72,9322.91,9317.04,3819.19,2229.41,-99999.0,Low,Industrial,Low,0,0,0,0.0,68.0
23.194392,72.716421,gujarati,71.19,415.45,2199.45,3658.21,8669.08,6396.59,14592.36,14401.44,4852.86,4037.45,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.0
23.162969,72.494473,punjabi,149.75,4502.84,4595.65,1877.5,6367.2,6439.91,8409.19,10266.03,4625.28,820.03,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
22.940539,72.353319,south_indian,472.36,2398.63,13335.3,6760.37,12776.0,14171.12,14671.79,14078.95,11672.44,12155.93,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.907302,72.762363,chinese,446.94,469.04,12396.67,7969.91,14638.1,13835.04,20179.0,17191.45,13725.61,8781.52,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.0
23.09066,72.400138,fine_dining,140.18,3679.43,8550.2,2513.12,8823.98,9019.5,10890.01,8406.91,10040.02,6938.14,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.8889,72.580312,dessert,570.85,570.85,7882.6,2642.2,9750.26,10093.37,15109.74,12563.28,8483.39,6298.69,4.94,Low,Commercial,Low,0,0,0,0.0,70.0
23.005126,72.620836,bakery,38.25,350.31,361.21,85.05,1719.03,1940.84,5017.1,998.95,745.05,1590.47,121.51,High,Residential,Low,0,0,2,0.5,87.36
23.273025,72.430429,street_food,123.83,583.0,18295.03,10519.98,17431.02,17417.56,18293.63,23720.02,15226.39,3091.04,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
22.957988,72.463705,fast_food,25.64,691.56,3351.96,965.89,5607.69,6455.6,6551.44,7658.1,187.83,1046.48,6.1,Low,Industrial,Low,0,0,0,0.0,57.0
22.867559,72.401417,cafe,323.71,842.87,15141.8,4416.4,16469.33,17705.9,17980.73,18739.68,12042.13,12827.4,21.56,Low,Commercial,Low,0,0,0,0.0,71.5
23.139306,72.789304,coffee,149.68,989.12,6086.43,5858.36,15591.3,12153.36,18595.6,15317.0,6166.67,4285.29,-99999.0,Low,Commercial,Low,0,0,0,0.0,68.5
23.144501,72.333391,pizza,786.81,4296.91,17609.74,7094.62,17870.66,17178.06,19923.09,17399.03,18936.84,14164.14,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.211244,72.50012,burger,361.4,1672.59,8615.52,5917.06,7937.94,7917.48,8612.68,14040.96,5339.56,3149.22,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.853782,72.453967,sandwich,34.37,34.37,14882.04,5477.13,17071.45,17619.74,18139.21,19050.41,11680.62,11792.2,1.86,Low,Commercial,Low,0,0,0,0.0,82.0
22.980757,72.607807,gujarati,49.47,283.71,149.4,92.1,511.57,404.01,8015.94,2013.57,1129.44,546.79,127.38,High,Residential,Low,0,2,3,1.45,81.94
